TIMESTAMP,ID,ORD_NUM,INVOICE_NO,INVOICE_DATE,SHIP_QTY,SHIP_DATE,TRANSPORT_TYPE,CURRENT_CURRENCY_RATE
"2024-03-23 07:55:00",1719,ORD180856105,IN81820010,2024-06-29,730,2024-06-29,Sea,106.2
"2024-03-23 07:56:00",1720,ORD140856105,IN91820010,2024-06-29,685,2024-06-29,Sea,106.2
"2024-03-25 13:03:00",1721,ORD181836105,IN32820010,2024-07-03,106,2024-07-03,Air,90.7
"2024-03-25 13:03:00",1722,ORD191836105,IN32820010,2024-07-03,95,2024-07-03,Air,90.7
"2024-03-25 13:04:00",1723,ORD102836105,IN32820010,2024-07-03,116,2024-07-03,Air,90.7
"2024-03-25 13:04:00",1724,ORD175855105,IN32820010,2024-07-03,68,2024-07-03,Air,90
"2024-03-25 13:05:00",1725,ORD133865105,IN32820010,2024-07-03,201,2024-07-03,Air,90.7
"2024-03-25 13:06:00",1726,ORD176826105,IN32820010,2024-07-03,16,2024-07-03,Air,90.7
"2024-03-25 13:06:00",1727,ORD196826105,IN32820010,2024-07-03,52,2024-07-03,Air,90.7
"2024-03-25 13:06:00",1728,ORD107826105,IN32820010,2024-07-03,20,2024-07-03,Air,90.7
"2024-03-25 13:07:00",1729,ORD154855105,IN32820010,2024-07-03,466,2024-07-03,Air,90.7
"2024-03-25 13:08:00",1730,ORD164855105,IN32820010,2024-07-03,8,2024-07-03,Air,90.7
"2024-03-25 13:08:00",1731,ORD170836105,IN32820010,2024-07-03,21,2024-07-03,Air,90.7
"2024-03-25 13:11:00",1732,ORD115826105,IN32820010,2024-07-03,20,2024-07-03,Air,90.7
"2024-03-25 13:11:00",1733,ORD125826105,IN32820010,2024-07-03,9,2024-07-03,Air,90.7
"2024-03-25 13:12:00",1734,ORD145826105,IN32820010,2024-07-03,22,2024-07-03,Air,90.7
"2024-03-25 13:12:00",1735,ORD155826105,IN32820010,2024-07-03,106,2024-07-03,Air,90.7
"2024-03-25 13:13:00",1736,ORD106826105,IN32820010,2024-07-03,14,2024-07-03,Air,90.7
"2024-03-25 13:13:00",1737,ORD116826105,IN32820010,2024-07-03,20,2024-07-03,Air,90.7
"2024-03-25 13:14:00",1738,ORD136826105,IN32820010,2024-07-03,44,2024-07-03,Air,90.7
"2024-03-25 13:14:00",1739,ORD146826105,IN32820010,2024-07-03,9,2024-07-03,Air,90.7
"2024-03-25 13:15:00",1740,ORD158826105,IN32820010,2024-07-03,43,2024-07-03,Air,90.7
"2024-03-25 13:15:00",1741,ORD168826105,IN32820010,2024-07-03,61,2024-07-03,Air,90.7
"2024-03-25 13:16:00",1742,ORD178826105,IN32820010,2024-07-03,19,2024-07-03,Air,90.7
"2024-03-25 13:16:00",1743,ORD188826105,IN32820010,2024-07-03,33,2024-07-03,Air,90.7
"2024-03-25 13:17:00",1744,ORD198826105,IN32820010,2024-07-03,9,2024-07-03,Air,90.7
"2024-03-25 13:18:00",1745,ORD128865105,IN32820010,2024-07-03,65,2024-07-03,Air,90.7
"2024-03-25 13:18:00",1746,ORD147826105,IN32820010,2024-07-03,42,2024-07-03,Air,90.7
"2024-03-25 13:19:00",1747,ORD197826105,IN32820010,2024-07-03,16,2024-07-03,Air,90.7
"2024-03-25 13:19:00",1748,ORD100836105,IN32820010,2024-07-03,15,2024-07-03,Air,90.7
"2024-03-25 13:20:00",1749,ORD110836105,IN32820010,2024-07-03,16,2024-07-03,Air,90.7
"2024-03-25 13:20:00",1750,ORD120836105,IN32820010,2024-07-03,71,2024-07-03,Air,90.7
"2024-03-25 13:21:00",1751,ORD123865105,IN32820010,2024-07-03,64,2024-07-03,Air,90.7
"2024-03-25 13:22:00",1752,ORD160836105,IN32820010,2024-07-03,35,2024-07-03,Air,90.7
"2024-03-25 13:23:00",1753,ORD180836105,IN32820010,2024-07-03,13,2024-07-03,Air,90.7
"2024-03-25 13:23:00",1754,ORD190836105,IN32820010,2024-07-03,45,2024-07-03,Air,90.7
"2024-03-25 13:24:00",1755,ORD101836105,IN32820010,2024-07-03,207,2024-07-03,Air,90.7
"2024-03-25 13:24:00",1756,ORD111836105,IN32820010,2024-07-03,44,2024-07-03,Air,90.7
"2024-03-25 13:24:00",1757,ORD141836105,IN32820010,2024-07-03,32,2024-07-03,Air,90.7
"2024-03-25 13:25:00",1758,ORD171836105,IN32820010,2024-07-03,24,2024-07-03,Air,90.7
"2024-03-25 13:25:00",1759,ORD122836105,IN32820010,2024-07-03,8,2024-07-03,Air,90.7
"2024-03-25 13:26:00",1760,ORD142836105,IN32820010,2024-07-03,9,2024-07-03,Air,90.7
"2024-03-25 13:26:00",1761,ORD152836105,IN32820010,2024-07-03,45,2024-07-03,Air,90.7
"2024-03-25 13:27:00",1762,ORD162836105,IN32820010,2024-07-03,12,2024-07-03,Air,90.7
"2024-03-25 13:27:00",1763,ORD172836105,IN32820010,2024-07-03,8,2024-07-03,Air,90.7
"2024-03-28 05:16:00",1764,ORD19186510,IN4881001,2024-07-01,253,2024-07-02,Air,82.6
"2024-03-28 05:17:00",1765,ORD15880610,IN4881001,2024-07-01,371,2024-07-02,Air,82.6
"2024-03-28 05:18:00",1766,ORD10589410,IN4881001,2024-07-01,237,2024-07-02,Air,82.6
"2024-03-28 05:18:00",1767,ORD17187510,IN4881001,2024-07-01,265,2024-07-02,Air,82.6
"2024-03-28 06:34:00",1768,ORD15087510,IN4581001,2024-07-01,3704,2024-07-01,Sea,104.35
"2024-03-28 06:43:00",1769,ORD11084610,IN6581001,2024-07-01,180,2024-07-01,Sea,104.35
"2024-03-28 06:44:00",1770,ORD10084610,IN8581001,2024-07-01,270,2024-07-01,Sea,104.35
"2024-03-28 06:44:00",1771,ORD19480610,IN4681001,2024-07-01,494,2024-07-01,Sea,104.35
"2024-03-28 06:45:00",1772,ORD16881610,IN2681001,2024-06-16,1690,2024-07-03,Sea,104.35
"2024-03-28 06:46:00",1773,ORD18480610,IN2581001,2024-06-29,3753,2024-06-30,Sea,104.35
"2024-03-28 06:47:00",1774,ORD14084610,IN5581001,2024-06-29,1321,2024-06-30,Sea,104.35
"2024-03-28 06:48:00",1775,ORD15084610,IN7581001,2024-06-30,91,2024-06-30,Sea,104.35
"2024-03-28 06:48:00",1776,ORD15280510,IN9581001,2024-06-29,1991,2024-06-30,Sea,104.35
"2024-03-28 06:49:00",1777,ORD14082610,IN0681001,2024-06-29,1055,2024-06-30,Sea,104.35
"2024-03-28 06:50:00",1778,ORD10383610,IN3681001,2024-06-29,801,2024-06-30,Sea,104.35
"2024-03-29 06:02:00",1779,ORD126826105,IN42820010,2024-07-05,98,2024-07-05,Air,90.7
"2024-03-30 14:04:00",1780,ORD11889610-S(1),IN3882001,2024-07-07,73,2024-07-07,Air,91.05
"2024-03-30 14:05:00",1781,ORD18281610-S(1),IN3882001,2024-07-07,72,2024-07-07,Air,94.05
"2024-03-30 14:06:00",1782,ORD17281610-S(1),IN3882001,2024-07-07,7,2024-07-07,Air,91.05
"2024-03-30 14:07:00",1783,ORD14381610-S(1),IN3882001,2024-07-07,16,2024-07-07,Air,91.05
"2024-03-30 14:07:00",1784,ORD11381610-S(1),IN3882001,2024-07-07,7,2024-07-07,Air,91.05
"2024-03-30 14:22:00",1785,ORD13680610-S(1),IN6782001,2024-07-07,10,2024-07-07,Air,91.05
"2024-03-30 14:23:00",1786,ORD11285610-S(1),IN6782001,2024-07-07,10,2024-07-07,Air,91.05
"2024-03-30 14:24:00",1787,ORD13788510-S(1),IN1482001,2024-07-07,4,2024-07-07,Air,91.05
"2024-03-30 14:25:00",1788,ORD19280610-S(1),IN1482001,2024-07-07,4,2024-07-07,Air,91.05
"2024-03-30 14:25:00",1789,ORD16089610-S(1),IN1482001,2024-07-07,22,2024-07-07,Air,91.05
"2024-03-30 14:26:00",1790,ORD18089610-S(1),IN1482001,2024-07-07,23,2024-07-07,Air,91.05
"2024-03-30 14:26:00",1791,ORD13189610-S(1),IN1482001,2024-07-07,30,2024-07-07,Air,91.05
"2024-03-30 14:27:00",1792,ORD17189610-S(1),IN1482001,2024-07-07,14,2024-07-07,Air,91.05
"2024-04-07 04:31:00",1793,ORD14681610-S(1),IN0083001,2024-07-15,9,2024-07-15,Air,89.55
"2024-04-07 11:32:00",1794,ORD14087510,IN7781001,2024-07-15,2553,2024-07-15,Sea,104.8
"2024-04-09 05:22:00",1795,ORD19382610,IN3781001,2024-07-17,2388,2024-07-17,Sea,104.8
"2024-04-10 11:30:00",1796,ORD15782610,IN8681001,2024-07-19,25,2024-07-19,Air,88.6
"2024-04-10 11:31:00",1797,ORD17782610,IN8681001,2024-07-19,50,2024-07-19,Air,88.6
"2024-04-10 11:31:00",1798,ORD16782610,IN8681001,2024-07-19,38,2024-07-19,Air,88.6
"2024-04-10 11:32:00",1799,ORD18782610,IN8681001,2024-07-19,8,2024-07-19,Air,88.6
"2024-04-10 11:32:00",1800,ORD10882610,IN8681001,2024-07-19,15,2024-07-19,Air,88.6
"2024-04-10 11:34:00",1801,ORD19785510,IN4082001,2024-07-19,39,2024-07-19,Air,88.6
"2024-04-10 11:35:00",1802,ORD10982610,IN4082001,2024-07-19,21,2024-07-19,Air,88.6
"2024-04-10 11:36:00",1803,ORD11982610,IN4082001,2024-07-19,19,2024-07-19,Air,88.6
"2024-04-10 11:36:00",1804,ORD12982610,IN4082001,2024-07-19,14,2024-07-19,Air,88.6
"2024-04-10 11:37:00",1805,ORD13982610,IN4082001,2024-07-19,10,2024-07-19,Air,88.6
"2024-04-10 11:38:00",1806,ORD14682510,IN4082001,2024-07-19,152,2024-07-19,Air,88.6
"2024-04-10 11:38:00",1807,ORD14982610,IN4082001,2024-07-19,20,2024-07-19,Air,88.6
"2024-04-10 11:39:00",1808,ORD15982610,IN4082001,2024-07-19,19,2024-07-19,Air,88.6
"2024-04-10 11:41:00",1809,ORD16582510,IN4082001,2024-07-19,5,2024-07-19,Air,88.6
"2024-04-10 11:42:00",1810,ORD10584510,IN4082001,2024-07-19,38,2024-07-19,Air,88.6
"2024-04-10 11:42:00",1811,ORD15682510,IN4082001,2024-07-19,22,2024-07-19,Air,88.6
"2024-04-10 11:43:00",1812,ORD18283610,IN4082001,2024-07-19,97,2024-07-19,Air,88.6
"2024-04-10 11:43:00",1813,ORD16982610,IN4082001,2024-07-19,61,2024-07-19,Air,88.6
"2024-04-10 11:44:00",1814,ORD17982610,IN4082001,2024-07-19,34,2024-07-19,Air,88.6
"2024-04-10 11:45:00",1815,ORD14584510,IN4082001,2024-07-19,5,2024-07-19,Air,88.6
"2024-04-10 11:45:00",1816,ORD18982610,IN4082001,2024-07-19,77,2024-07-19,Air,88.6
"2024-04-10 11:46:00",1817,ORD11584510,IN4082001,2024-07-19,47,2024-07-19,Air,88.6
"2024-04-10 11:46:00",1818,ORD19982610,IN4082001,2024-07-19,22,2024-07-19,Air,88.6
"2024-04-11 12:01:00",1819,ORD19785510,IN5881001,2024-07-20,10,2024-07-20,Air,89.55
"2024-04-11 12:01:00",1820,ORD18982610,IN5881001,2024-07-20,20,2024-07-20,Air,89.55
"2024-04-11 12:02:00",1821,ORD19982610,IN5881001,2024-07-20,3,2024-07-20,Air,89.55
"2024-04-11 12:32:00",1822,ORD15782610,IN7681001,2024-07-20,3,2024-07-20,Air,89.55
"2024-04-11 12:32:00",1823,ORD16782610,IN7681001,2024-07-20,22,2024-07-20,Air,89.55
"2024-04-12 06:09:00",1824,ORD111816105,IN52820010,2024-07-19,3086,2024-07-20,Sea,108.65
"2024-04-12 06:10:00",1825,ORD157816105,IN62820010,2024-07-19,2983,2024-07-20,Sea,108.65
"2024-04-12 06:11:00",1826,ORD140816105,IN82820010,2024-07-19,2554,2024-07-20,Sea,108.65
"2024-04-14 06:26:00",1827,ORD128856105,IN92820010,2024-07-22,124,2024-07-22,Air,83.15
"2024-04-14 06:26:00",1828,ORD138856105,IN92820010,2024-07-22,164,2024-07-22,Air,83.15
"2024-04-14 06:27:00",1829,ORD148856105,IN92820010,2024-07-22,214,2024-07-22,Air,83.15
"2024-04-16 06:48:00",1830,ORD13386410,IN20821001,2024-03-14,2330,2024-03-18,Sea,103.8
"2024-04-16 06:52:00",1831,ORD13780510,IN9180001,2024-04-01,927,2024-04-02,Sea,104.65
"2024-04-16 06:56:00",1832,ORD10088410,IN6080001,2024-04-01,2033,2024-04-02,Sea,104.65
"2024-04-16 07:02:00",1833,ORD12780510,IN99811001,2024-03-18,1502,2024-03-26,Sea,103.8
"2024-04-16 07:04:00",1834,ORD11088410,IN1280001,2024-04-02,1535,2024-04-06,Sea,103.9
"2024-04-16 07:18:00",1835,ORD18480510,IN3581001,2024-07-10,2049,2024-07-10,Sea,104.8
"2024-04-16 07:20:00",1836,ORD17881610,IN1681001,2024-07-08,1192,2024-07-08,Sea,104.8
"2024-04-16 07:26:00",1837,ORD12082610,IN5681001,2024-07-08,976,2024-07-08,Sea,104.8
"2024-04-16 07:27:00",1838,ORD15082610,IN9681001,2024-07-08,1009,2024-07-08,Sea,104.8
"2024-04-16 07:29:00",1839,ORD14182610,IN0781001,2024-07-09,1156,2024-07-09,Sea,104.8
"2024-04-16 07:30:00",1840,ORD17182610,IN1781001,2024-07-08,878,2024-07-08,Sea,104.8
"2024-04-16 07:31:00",1841,ORD11282610,IN2781001,2024-07-08,783,2024-07-08,Sea,104.8
"2024-04-16 07:33:00",1842,ORD13482610,IN4781001,2024-07-08,801,2024-07-08,Sea,104.8
"2024-04-16 07:34:00",1843,ORD11482610,IN5781001,2024-07-09,801,2024-07-09,Sea,104.8
"2024-04-16 07:36:00",1844,ORD10280510,IN9781001,2024-07-08,1676,2024-07-08,Sea,104.8
"2024-04-16 07:37:00",1845,ORD11280510,IN0881001,2024-07-08,1967,2024-07-08,Sea,104.8
"2024-04-16 07:38:00",1846,ORD12280510,IN1881001,2024-07-08,2549,2024-07-08,Sea,104.8
"2024-04-16 07:39:00",1847,ORD13280510,IN2881001,2024-07-08,1873,2024-07-08,Sea,104.8
"2024-04-16 07:40:00",1848,ORD19180510,IN3881001,2024-07-08,1816,2024-07-08,Sea,104.8
"2024-04-17 10:53:00",1849,ORD17784510,IN6082001,2024-07-26,236,2024-07-26,Air,89.55
"2024-04-17 10:53:00",1850,ORD12181510,IN6082001,2024-07-26,7,2024-07-26,Air,89
"2024-04-17 10:54:00",1851,ORD16682610,IN6082001,2024-07-26,25,2024-07-26,Air,89.55
"2024-04-17 10:55:00",1852,ORD18682610,IN6082001,2024-07-26,27,2024-07-26,Air,89.55
"2024-04-17 10:55:00",1853,ORD15884510,IN6082001,2024-07-26,38,2024-07-26,Air,89.55
"2024-04-17 10:56:00",1854,ORD16582610,IN6082001,2024-07-26,26,2024-07-26,Air,89.55
"2024-04-17 10:56:00",1855,ORD18582610,IN6082001,2024-07-26,10,2024-07-26,Air,89.55
"2024-04-17 10:57:00",1856,ORD19085510,IN6082001,2024-07-26,107,2024-07-26,Air,89.55
"2024-04-17 10:57:00",1857,ORD13882610,IN6082001,2024-07-26,51,2024-07-26,Air,89.55
"2024-04-17 10:58:00",1858,ORD14882610,IN6082001,2024-07-26,264,2024-07-26,Air,89.55
"2024-04-17 10:58:00",1859,ORD11281510,IN6082001,2024-07-26,30,2024-07-26,Air,89.55
"2024-04-17 11:11:00",1860,ORD18786510,IN6082001,2024-07-26,81,2024-07-26,Air,89.55
"2024-04-17 11:12:00",1861,ORD19786510,IN6082001,2024-07-26,8,2024-07-26,Air,89.55
"2024-04-17 11:12:00",1862,ORD14083610,IN6082001,2024-07-26,24,2024-07-26,Air,89.55
"2024-04-17 11:13:00",1863,ORD12784510,IN6082001,2024-07-26,217,2024-07-26,Air,89.55
"2024-04-17 11:14:00",1864,ORD11283610,IN6082001,2024-07-26,26,2024-07-26,Air,89.55
"2024-04-17 11:14:00",1865,ORD13283610,IN6082001,2024-07-26,134,2024-07-26,Air,89.55
"2024-04-17 11:15:00",1866,ORD10784510,IN6082001,2024-07-26,55,2024-07-26,Air,89.55
"2024-04-17 11:15:00",1867,ORD19582610,IN6082001,2024-07-26,27,2024-07-26,Air,89.55
"2024-04-17 11:15:00",1868,ORD15083610,IN6082001,2024-07-26,34,2024-07-26,Air,89.55
"2024-04-19 04:50:00",1869,ORD170816105,IN13820010,2024-07-26,2250,2024-07-26,Sea,108.65
"2024-04-19 04:51:00",1870,ORD119806105,IN23820010,2024-07-26,1114,2024-07-26,Sea,108.65
"2024-04-19 04:54:00",1871,ORD185886105,IN53820010,2024-07-26,390,2024-07-26,Sea,108.65
"2024-04-19 05:16:00",1872,ORD100816105,IN72820010,2024-07-26,2972,2024-07-26,Sea,108.65
"2024-04-20 04:12:00",1873,ORD175886105,IN33820010,2024-07-28,3377,2024-07-28,Sea,108.65
"2024-04-21 04:53:00",1874,ORD184886105,IN63820010,2024-07-29,2450,2024-07-29,Sea,108.65
"2024-04-21 06:09:00",1875,ORD13983610,IN8881001,2024-07-29,742,2024-07-29,Sea,106.55
"2024-04-21 06:10:00",1876,ORD14983610,IN9881001,2024-07-29,893,2024-07-29,Sea,106.55
"2024-04-21 06:12:00",1877,ORD13186610,IN3981001,2024-07-29,181,2024-07-29,Sea,106.55
"2024-04-21 06:12:00",1878,ORD14186610,IN4981001,2024-07-29,183,2024-07-29,Sea,106.55
"2024-04-21 06:13:00",1879,ORD14380510,IN5981001,2024-07-29,610,2024-07-29,Sea,106.55
"2024-04-21 06:14:00",1880,ORD15186610,IN6981001,2024-07-29,1762,2024-07-29,Sea,106.55
"2024-04-21 09:37:00",1881,ORD117886105,IN43820010,2024-07-30,1163,2024-07-30,Sea,108.65
"2024-04-21 09:38:00",1882,ORD159806105,IN93820010,2024-07-30,3295,2024-07-30,Sea,108.65
"2024-04-23 05:49:00",1883,ORD12181510,IN7082001,2024-07-31,4,2024-07-31,Air,89.55
"2024-04-23 05:50:00",1884,ORD17784510,IN7082001,2024-07-31,8,2024-07-31,Air,89.55
"2024-04-23 05:51:00",1885,ORD11185510,IN7082001,2024-07-31,18,2024-07-31,Air,89.55
"2024-04-23 05:53:00",1886,ORD16684510,IN7082001,2024-07-31,9,2024-07-31,Air,89.55
"2024-04-23 05:54:00",1887,ORD18786510,IN7082001,2024-07-31,5,2024-07-31,Air,89.55
"2024-04-23 05:55:00",1888,ORD12081510,IN7082001,2024-07-31,5,2024-07-31,Air,89.55
"2024-04-23 05:56:00",1889,ORD17786510,IN7082001,2024-07-31,29,2024-07-31,Air,89.55
"2024-04-23 06:56:00",1890,ORD12380510,IN2082001,2024-07-31,3126,2024-07-31,Sea,106.55
"2024-04-23 06:56:00",1891,ORD16983610,IN1981001,2024-07-31,532,2024-07-31,Sea,106.55
"2024-04-23 07:06:00",1892,ORD16184510,IN6881001,2024-08-01,148,2024-08-01,Air,82.8
"2024-04-23 08:48:00",1893,ORD198806105,IN04820010,2024-07-31,29,2024-07-31,Air,91.55
"2024-04-23 08:50:00",1894,ORD188806105,IN04820010,2024-07-31,21,2024-07-31,Air,91.55
"2024-04-23 08:50:00",1895,ORD118806105,IN04820010,2024-07-31,133,2024-07-31,Air,91.55
"2024-04-23 08:51:00",1896,ORD100896105,IN04820010,2024-07-31,356,2024-07-31,Air,91.55
"2024-04-23 08:52:00",1897,ORD120896105,IN04820010,2024-07-31,23,2024-07-31,Air,91.55
"2024-04-23 08:52:00",1898,ORD130896105,IN04820010,2024-07-31,83,2024-07-31,Air,91.55
"2024-04-23 08:53:00",1899,ORD110896105,IN04820010,2024-07-31,67,2024-07-31,Air,91.55
"2024-04-23 08:54:00",1900,ORD173806105,IN04820010,2024-07-31,23,2024-07-31,Air,91.55
"2024-04-23 08:55:00",1901,ORD122806105,IN04820010,2024-07-31,8,2024-07-31,Air,91.55
"2024-04-23 08:56:00",1902,ORD160896105,IN04820010,2024-07-31,5,2024-07-31,Air,91.55
"2024-04-23 08:57:00",1903,ORD182806105,IN04820010,2024-07-31,48,2024-07-31,Air,91.55
"2024-04-23 08:57:00",1904,ORD172806105,IN04820010,2024-07-31,82,2024-07-31,Air,91.55
"2024-04-23 09:01:00",1905,ORD170896105,IN04820010,2024-07-31,95,2024-07-31,Air,91.55
"2024-04-23 09:01:00",1906,ORD171895105,IN04820010,2024-07-31,88,2024-07-31,Air,91.55
"2024-04-23 09:02:00",1907,ORD180896105,IN04820010,2024-07-31,347,2024-07-31,Air,91.55
"2024-04-23 09:02:00",1908,ORD190896105,IN04820010,2024-07-31,66,2024-07-31,Air,91.55
"2024-04-23 09:03:00",1909,ORD101896105,IN04820010,2024-07-31,10,2024-07-31,Air,91.55
"2024-04-23 09:07:00",1910,ORD187806105,IN04820010,2024-07-31,10,2024-07-31,Air,91.55
"2024-04-23 09:07:00",1911,ORD103806105,IN04820010,2024-07-31,9,2024-07-31,Air,91.55
"2024-04-23 09:08:00",1912,ORD167885105,IN04820010,2024-07-31,13,2024-07-31,Air,91.55
"2024-04-23 09:08:00",1913,ORD121896105,IN04820010,2024-07-31,17,2024-07-31,Air,91.55
"2024-04-23 09:10:00",1914,ORD124806105,IN04820010,2024-07-31,21,2024-07-31,Air,91.55
"2024-04-23 09:13:00",1915,ORD117885105,IN04820010,2024-07-31,8,2024-07-31,Air,91.55
"2024-04-23 09:13:00",1916,ORD131896105,IN04820010,2024-07-31,5,2024-07-31,Air,91.55
"2024-04-23 09:14:00",1917,ORD193856105,IN04820010,2024-07-31,8,2024-07-31,Air,91.55
"2024-04-23 09:14:00",1918,ORD178806105,IN04820010,2024-07-31,19,2024-07-31,Air,91.55
"2024-04-23 09:15:00",1919,ORD108806105,IN04820010,2024-07-31,48,2024-07-31,Air,91.55
"2024-04-23 09:15:00",1920,ORD141896105,IN04820010,2024-07-31,11,2024-07-31,Air,91.55
"2024-04-23 09:16:00",1921,ORD181896105,IN04820010,2024-07-31,20,2024-07-31,Air,91.55
"2024-04-23 09:16:00",1922,ORD161896105,IN04820010,2024-07-31,116,2024-07-31,Air,91.55
"2024-04-23 09:17:00",1923,ORD171896105,IN04820010,2024-07-31,16,2024-07-31,Air,91.55
"2024-04-23 09:18:00",1924,ORD137885105,IN04820010,2024-07-31,32,2024-07-31,Air,91.55
"2024-04-23 09:20:00",1925,ORD177806105,IN04820010,2024-07-31,8,2024-07-31,Air,91.55
"2024-04-23 09:20:00",1926,ORD143806105,IN04820010,2024-07-31,25,2024-07-31,Air,91.55
"2024-04-23 09:21:00",1927,ORD192806105,IN04820010,2024-07-31,64,2024-07-31,Air,91.55
"2024-04-23 09:21:00",1928,ORD179817105,IN04820010,2024-07-31,9,2024-07-31,Air,91.55
"2024-04-23 09:22:00",1929,ORD143876105,IN04820010,2024-07-31,10,2024-07-31,Air,91.55
"2024-04-24 06:52:00",1930,ORD15983610,IN0981001,2024-07-30,1322,2024-07-30,Sea,106.55
"2024-04-24 06:53:00",1931,ORD17186610,IN7981001,2024-07-30,1895,2024-07-30,Sea,106.55
"2024-04-24 06:55:00",1932,ORD15883510,IN8082001,2024-07-31,4,2024-08-01,Air,89.55
"2024-04-24 06:56:00",1933,ORD14886510,IN8082001,2024-07-31,21,2024-08-01,Air,89.55
"2024-04-24 06:58:00",1934,ORD18482610,IN8082001,2024-07-31,18,2024-08-01,Air,89.55
"2024-04-24 07:03:00",1935,ORD12084510,IN5082001,2024-08-01,883,2024-08-02,Air,89.15
"2024-04-24 11:04:00",1936,ORD151867105-S(1),IN86830010,2024-07-31,857,2024-07-31,Sea,105.25
"2024-04-24 11:07:00",1937,ORD141867105-S(1),IN76830010,2024-07-31,1062,2024-07-31,Sea,105.25
"2024-04-24 11:12:00",1938,ORD110856105-S(1),IN56830010,2024-07-31,242,2024-07-31,Sea,105.25
"2024-04-24 11:27:00",1939,ORD160867105-S(1),IN96830010,2024-07-31,82,2024-07-31,Sea,105.25
"2024-04-24 11:29:00",1940,ORD111867105-S(1),IN46830010,2024-07-31,61,2024-07-31,Sea,105.25
"2024-04-25 06:15:00",1941,ORD143847105-S(1),IN26830010,2024-08-02,591,2024-08-02,Sea,105.25
"2024-04-25 06:17:00",1942,ORD173867105-S(1),IN66830010,2024-08-02,137,2024-08-02,Sea,105.25
"2024-04-25 06:19:00",1943,ORD170867105-S(1),IN07830010,2024-08-02,82,2024-08-02,Sea,105.25
"2024-04-27 04:21:00",1944,ORD169806105,IN73820010,2024-08-04,3355,2024-08-04,Sea,108.9
"2024-04-27 04:24:00",1945,ORD190816105,IN83820010,2024-08-04,839,2024-08-04,Sea,108.9
"2024-04-27 04:26:00",1946,ORD161816105,IN64820010,2024-08-04,1260,2024-08-04,Sea,108.9
"2024-04-27 04:27:00",1947,ORD116817105,IN74820010,2024-08-04,365,2024-08-04,Sea,108.9
"2024-04-27 04:28:00",1948,ORD126817105,IN84820010,2024-08-04,971,2024-08-04,Sea,108.9
"2024-04-27 04:29:00",1949,ORD136817105,IN94820010,2024-08-04,436,2024-08-04,Sea,108.9
"2024-04-27 04:29:00",1950,ORD191816105,IN05820010,2024-08-04,1349,2024-08-04,Sea,108.9
"2024-04-27 04:30:00",1951,ORD186817105,IN15820010,2024-08-04,536,2024-08-04,Sea,108.9
"2024-04-27 04:31:00",1952,ORD137817105,IN55820010,2024-08-04,493,2024-08-04,Sea,108.9
"2024-04-27 04:31:00",1953,ORD132816105,IN65820010,2024-08-04,2241,2024-08-04,Sea,108.9
"2024-04-27 04:32:00",1954,ORD177817105,IN75820010,2024-08-04,497,2024-08-04,Sea,108.9
"2024-04-27 04:33:00",1955,ORD152816105,IN85820010,2024-08-04,1749,2024-08-04,Sea,108.9
"2024-04-27 04:33:00",1956,ORD118817105,IN95820010,2024-08-04,577,2024-08-04,Sea,108.9
"2024-04-27 04:54:00",1957,ORD127817105,IN45820010,2024-08-04,591,2024-08-04,Sea,108.9
"2024-04-27 06:49:00",1958,ORD140867105-S(1),IN36830010,2024-08-04,33,2024-08-04,Sea,105.25
"2024-04-27 09:42:00",1959,ORD139896105-S(1),IN60830010,2024-06-16,4,2024-06-16,Air,87.45
"2024-04-29 07:56:00",1960,ORD112816105,IN56820010,2024-08-06,1787,2024-08-06,Sea,108.9
"2024-04-29 07:56:00",1961,ORD117817105,IN66820010,2024-08-06,532,2024-08-06,Sea,108.9
"2024-04-29 07:57:00",1962,ORD122816105,IN76820010,2024-08-06,1912,2024-08-06,Sea,108.9
"2024-04-29 07:58:00",1963,ORD157817105,IN86820010,2024-08-06,527,2024-08-06,Sea,108.9
"2024-04-29 08:00:00",1964,ORD102816105,IN25820010,2024-08-06,1800,2024-08-06,Sea,108.9
"2024-04-29 08:01:00",1965,ORD196817105,IN35820010,2024-08-06,469,2024-08-06,Sea,108.9
"2024-04-29 08:01:00",1966,ORD185817105,IN06820010,2024-08-06,569,2024-08-06,Sea,108.9
"2024-04-29 08:02:00",1967,ORD195817105,IN16820010,2024-08-06,496,2024-08-06,Sea,108.9
"2024-04-29 08:03:00",1968,ORD187817105,IN96820010,2024-08-06,632,2024-08-06,Sea,108.9
"2024-04-29 08:03:00",1969,ORD197817105,IN07820010,2024-08-06,430,2024-08-06,Sea,108.9
"2024-04-29 08:52:00",1970,ORD10080710-S(1),IN6083001,2024-08-05,6,2024-08-05,Air,87.45
"2024-04-29 08:53:00",1971,ORD19486610-S(1),IN6083001,2024-08-05,12,2024-08-05,Air,87.45
"2024-04-29 08:53:00",1972,ORD13080710-S(1),IN6083001,2024-08-05,18,2024-08-05,Air,87.45
"2024-04-29 08:54:00",1973,ORD16080710-S(1),IN6083001,2024-08-05,46,2024-08-05,Air,87.45
"2024-04-29 13:11:00",1974,ORD13087510,IN8781001,2024-08-07,1419,2024-08-07,Sea,105.9
"2024-04-29 13:12:00",1975,ORD10482610,IN7881001,2024-08-05,597,2024-08-05,Sea,105.9
