ID,TIMESTAMP,ORD_NUM,BuyerId,Product
1894,"2023-07-05 05:37:00",ORD195827105,7,Sweatpants
1895,"2023-07-05 06:02:00",ORD106827105,3,Undergarments
1896,"2023-07-06 06:27:00",ORD126827105,2,"A-Line Skirts"
1897,"2023-07-06 12:08:00",ORD17781510,5,T-Shirts
1898,"2023-07-06 12:10:00",ORD18781510,6,Sweatpants
1899,"2023-07-06 12:15:00",ORD19781510,1,Parkas
1900,"2023-07-06 12:20:00",ORD10881510,5,Pullovers
1901,"2023-07-06 12:25:00",ORD11881510,4,"Maxi Skirts"
1902,"2023-07-06 12:30:00",ORD12881510,4,Shorts
1903,"2023-07-06 12:35:00",ORD13881510,1,Boardshorts
1904,"2023-07-06 12:40:00",ORD14881510,5,Pajamas
1905,"2023-07-06 12:50:00",ORD15881510,3,"Pencil Skirts"
1906,"2023-07-06 13:35:00",ORD16881510,5,Blazers
1907,"2023-07-06 13:36:00",ORD17881510,6,Skirts
1908,"2023-07-06 13:37:00",ORD18881510,1,Nightwear
1909,"2023-07-06 13:38:00",ORD19881510,6,Jeans
1910,"2023-07-06 13:39:00",ORD10981510,1,Jackets
1911,"2023-07-06 13:41:00",ORD12981510,4,Dresses
1912,"2023-07-06 13:42:00",ORD13981510,1,Shorts
1913,"2023-07-06 13:43:00",ORD14981510,1,"Mini Skirts"
1914,"2023-07-06 13:44:00",ORD15981510,1,"Pencil Skirts"
1915,"2023-07-06 13:45:00",ORD16981510,2,"Shift Dresses"
1916,"2023-07-06 13:46:00",ORD17981510,2,Robes
1917,"2023-07-06 13:47:00",ORD18981510,5,Socks
1918,"2023-07-06 13:48:00",ORD19981510,3,Blazers
1919,"2023-07-06 13:49:00",ORD10082510,1,Swimwear
1920,"2023-07-06 13:50:00",ORD11082510,7,Robes
1921,"2023-07-06 13:51:00",ORD12082510,5,T-Shirts
1922,"2023-07-06 13:53:00",ORD14082510,4,Blazers
1923,"2023-07-06 13:54:00",ORD15082510,6,"Sports Bras"
1924,"2023-07-06 13:55:00",ORD16082510,2,"Polo Shirts"
1925,"2023-07-06 13:56:00",ORD17082510,7,Jeans
1926,"2023-07-06 13:57:00",ORD18082510,3,"Midi Dresses"
1927,"2023-07-06 13:58:00",ORD19082510,5,Sweatshirts
1928,"2023-07-06 13:59:00",ORD10182510,7,Trousers
1929,"2023-07-06 14:00:00",ORD11182510,3,Vests
1930,"2023-07-06 14:02:00",ORD13182510,5,Swimwear
1931,"2023-07-06 14:03:00",ORD14182510,2,Leggings
1932,"2023-07-06 14:04:00",ORD15182510,2,Dresses
1933,"2023-07-06 14:05:00",ORD16182510,3,Jackets
1934,"2023-07-06 14:06:00",ORD17182510,5,Coats
1935,"2023-07-06 14:07:00",ORD18182510,3,Dresses
1936,"2023-07-06 14:08:00",ORD19182510,5,"A-Line Skirts"
1937,"2023-07-06 14:09:00",ORD10282510,1,Robes
1938,"2023-07-06 14:10:00",ORD11282510,1,Dungarees
1939,"2023-07-06 14:11:00",ORD12282510,2,Nightwear
1940,"2023-07-06 14:12:00",ORD13282510,7,Nightwear
1941,"2023-07-06 14:13:00",ORD14282510,3,"Midi Dresses"
1942,"2023-07-06 14:15:00",ORD16282510,5,Socks
1943,"2023-07-06 14:16:00",ORD17282510,5,"Activewear Tops"
1944,"2023-07-06 14:17:00",ORD18282510,6,Blazers
1945,"2023-07-06 14:18:00",ORD19282510,1,Sweatshirts
1946,"2023-07-06 14:19:00",ORD10382510,3,"Shift Dresses"
1947,"2023-07-06 14:20:00",ORD11382510,3,"Cargo Pants"
1948,"2023-07-06 14:21:00",ORD12382510,3,"A-Line Skirts"
1949,"2023-07-06 14:22:00",ORD13382510,4,Pajamas
1950,"2023-07-06 14:23:00",ORD14382510,4,"Maxi Skirts"
1951,"2023-07-06 14:24:00",ORD15382510,4,Overalls
1952,"2023-07-06 14:25:00",ORD16382510,3,"Capri Pants"
1953,"2023-07-06 14:26:00",ORD17382510,6,Pullovers
1954,"2023-07-06 14:27:00",ORD18382510,3,T-Shirts
1955,"2023-07-06 14:28:00",ORD19382510,6,Sweatpants
1956,"2023-07-06 14:29:00",ORD10482510,3,"Sports Bras"
1957,"2023-07-06 14:30:00",ORD11482510,3,"Capri Pants"
1958,"2023-07-06 14:31:00",ORD12482510,5,Overalls
1959,"2023-07-12 05:46:00",ORD137827105,6,Hoodies
1960,"2023-07-12 10:19:00",ORD177827105,6,Socks
1961,"2023-07-12 12:07:00",ORD15482510,5,"A-Line Skirts"
1962,"2023-07-12 12:09:00",ORD16482510,3,Dungarees
1963,"2023-07-12 12:14:00",ORD17482510,5,"Sports Bras"
1964,"2023-07-12 12:17:00",ORD18482510,3,Blazers
1965,"2023-07-12 12:18:00",ORD19482510,4,"Bodycon Dresses"
1966,"2023-07-12 12:19:00",ORD10582510,7,"Midi Dresses"
1967,"2023-07-12 14:53:00",ORD11582510,1,"Polo Shirts"
1968,"2023-07-12 14:54:00",ORD12582510,1,Undergarments
1969,"2023-07-13 10:15:00",ORD118827105,5,"Polo Shirts"
1970,"2023-07-13 10:30:00",ORD16582510,7,Pajamas
1971,"2023-07-13 10:56:00",ORD14682510,4,Trousers
1972,"2023-07-13 11:57:00",ORD15682510,3,Blouses
1973,"2023-07-14 11:52:00",ORD119827105,4,Coats
1974,"2023-07-15 12:03:00",ORD149827105,5,"Shift Dresses"
1975,"2023-07-16 07:00:00",ORD189827105,5,"Polo Shirts"
1976,"2023-07-16 13:55:00",ORD15882510,1,"Wrap Dresses"
1977,"2023-07-17 16:43:00",ORD13982510,6,Dungarees
1978,"2023-07-19 05:16:00",ORD110837105,1,"A-Line Skirts"
1979,"2023-07-19 12:00:00",ORD10183510,3,Jackets
1980,"2023-07-19 15:52:00",ORD11183510,2,Blazers
1981,"2023-07-19 15:54:00",ORD12183510,6,Pajamas
1982,"2023-07-19 15:56:00",ORD13183510,4,Nightwear
1983,"2023-07-19 16:20:00",ORD14183510,6,Sweatpants
1984,"2023-07-19 16:21:00",ORD15183510,5,Parkas
1985,"2023-07-19 16:23:00",ORD17183510,5,Nightwear
1986,"2023-07-19 16:24:00",ORD18183510,1,Overalls
1987,"2023-07-19 16:25:00",ORD19183510,6,Leggings
1988,"2023-07-19 16:26:00",ORD10283510,3,Jackets
1989,"2023-07-19 16:27:00",ORD11283510,5,"Dress Shirts"
1990,"2023-07-19 16:30:00",ORD12283510,2,"Dress Shirts"
1991,"2023-07-19 16:30:00",ORD13283510,5,"Shift Dresses"
1992,"2023-07-19 16:31:00",ORD14283510,6,Undergarments
1993,"2023-07-19 16:32:00",ORD15283510,7,Dungarees
1994,"2023-07-19 16:33:00",ORD16283510,5,Chinos
1995,"2023-07-19 16:34:00",ORD17283510,7,"Polo Shirts"
1996,"2023-07-19 16:38:00",ORD18283510,5,Trousers
1997,"2023-07-20 06:54:00",ORD160837105,4,"Sports Bras"
1998,"2023-07-20 09:38:00",ORD19283510,4,"Tank Tops"
1999,"2023-07-20 09:39:00",ORD10383510,4,"Sports Bras"
2000,"2023-07-20 11:27:00",ORD111837105,5,Bikinis
2001,"2023-07-21 05:36:00",ORD161837105,1,Jumpsuits
2002,"2023-07-21 05:37:00",ORD171837105,7,"Sports Bras"
2003,"2023-07-21 05:39:00",ORD181837105,5,Bikinis
2004,"2023-07-21 06:39:00",ORD132837105,1,Chinos
2005,"2023-07-23 05:15:00",ORD133837105,6,"Maxi Skirts"
2006,"2023-07-23 05:18:00",ORD143837105,6,Overalls
2007,"2023-07-25 11:33:00",ORD124837105,4,Socks
2008,"2023-07-25 11:33:00",ORD134837105,7,Jackets
2009,"2023-07-25 11:33:00",ORD144837105,3,"Shift Dresses"
2010,"2023-07-25 11:33:00",ORD154837105,6,"Maxi Dresses"
2011,"2023-07-25 11:33:00",ORD164837105,5,Shorts
2012,"2023-07-25 11:33:00",ORD174837105,5,"Cargo Pants"
2013,"2023-07-25 11:33:00",ORD184837105,4,"Sports Bras"
2014,"2023-07-26 04:15:00",ORD194837105,2,Sweatpants
2015,"2023-07-26 06:08:00",ORD115837105,5,Jackets
2016,"2023-07-26 06:16:00",ORD125837105,6,"Pleated Skirts"
2017,"2023-07-26 06:34:00",ORD135837105,4,Socks
2018,"2023-07-26 06:34:00",ORD145837105,7,Overalls
2019,"2023-07-26 06:34:00",ORD155837105,3,"Maxi Skirts"
2020,"2023-07-26 06:34:00",ORD165837105,1,"Wrap Dresses"
2021,"2023-07-26 06:34:00",ORD175837105,5,Pajamas
2022,"2023-07-26 06:34:00",ORD185837105,1,Jumpsuits
2023,"2023-07-26 06:34:00",ORD195837105,2,T-Shirts
2024,"2023-07-26 06:34:00",ORD106837105,4,"Shift Dresses"
2025,"2023-07-26 06:34:00",ORD116837105,1,"Pencil Skirts"
2026,"2023-07-26 10:02:00",ORD126837105,3,Jumpsuits
2027,"2023-07-26 10:03:00",ORD136837105,4,"Sports Bras"
2028,"2023-07-26 10:05:00",ORD146837105,4,T-Shirts
2029,"2023-07-27 05:32:00",ORD166837105,1,Boardshorts
2030,"2023-07-27 05:32:00",ORD196837105,4,Shorts
2031,"2023-07-27 10:10:00",ORD19783510,2,Boardshorts
2032,"2023-07-27 10:10:00",ORD10883510,5,Sweatshirts
2033,"2023-07-27 10:11:00",ORD11883510,4,Overalls
2034,"2023-07-27 10:12:00",ORD12883510,4,Sweatpants
2035,"2023-07-27 12:12:00",ORD147837105,3,Swimwear
2036,"2023-07-27 12:13:00",ORD157837105,1,Bikinis
2037,"2023-07-27 12:19:00",ORD167837105,7,Jumpsuits
2038,"2023-07-29 05:13:00",ORD168837105,5,"Dress Shirts"
2039,"2023-07-29 05:14:00",ORD178837105,6,Parkas
2040,"2023-07-29 05:49:00",ORD198837105,3,Hoodies
2041,"2023-07-29 05:54:00",ORD109837105,7,Vests
2042,"2023-07-29 06:31:00",ORD139837105,3,Parkas
2043,"2023-07-29 06:37:00",ORD149837105,4,Overalls
2044,"2023-07-29 06:40:00",ORD159837105,3,Parkas
2045,"2023-07-29 06:42:00",ORD169837105,3,Dungarees
2046,"2023-07-29 06:44:00",ORD179837105,4,Chinos
2047,"2023-07-29 06:46:00",ORD189837105,6,Pajamas
2048,"2023-07-29 06:47:00",ORD199837105,2,Jumpsuits
2049,"2023-07-29 07:30:00",ORD100847105,2,"Pleated Skirts"
2050,"2023-07-29 07:31:00",ORD110847105,7,Swimwear
2051,"2023-07-29 08:45:00",ORD120847105,7,Bikinis
2052,"2023-07-29 08:46:00",ORD130847105,4,"Mini Skirts"
2053,"2023-07-29 08:47:00",ORD140847105,3,Swimwear
2054,"2023-07-29 08:48:00",ORD150847105,5,"Pleated Skirts"
2055,"2023-07-29 08:48:00",ORD160847105,7,Boardshorts
2056,"2023-07-29 08:49:00",ORD170847105,6,"Pleated Skirts"
2057,"2023-07-29 08:50:00",ORD180847105,2,Overalls
2058,"2023-07-29 08:50:00",ORD190847105,4,Sweatshirts
2059,"2023-07-30 09:32:00",ORD101847105,5,Parkas
2060,"2023-07-30 09:36:00",ORD111847105,7,"Bodycon Dresses"
2061,"2023-07-30 09:49:00",ORD121847105,7,Bikinis
2062,"2023-07-30 14:19:00",ORD13883510,3,Sweatpants
2063,"2023-07-30 14:20:00",ORD14883510,7,"Midi Dresses"
2064,"2023-07-30 14:21:00",ORD15883510,6,"Wrap Dresses"
2065,"2023-07-30 14:24:00",ORD16883510,5,Rompers
2066,"2023-07-30 14:25:00",ORD17883510,1,Shorts
2067,"2023-07-30 14:26:00",ORD18883510,7,Jumpsuits
2068,"2023-08-02 04:19:00",ORD151847105,6,"Bodycon Dresses"
2069,"2023-08-02 04:22:00",ORD161847105,1,Nightwear
2070,"2023-08-02 04:59:00",ORD122847105,6,"Wrap Dresses"
2071,"2023-08-02 05:25:00",ORD142847105,6,Hoodies
2072,"2023-08-02 05:30:00",ORD152847105,7,"Maxi Skirts"
2073,"2023-08-02 11:06:00",ORD182847105,4,Pajamas
2074,"2023-08-02 11:42:00",ORD192847105,6,Vests
2075,"2023-08-03 06:51:00",ORD103847105,1,Rompers
2076,"2023-08-03 07:08:00",ORD123847105,4,Leggings
2077,"2023-08-04 06:06:00",ORD143847105,5,"Polo Shirts"
2078,"2023-08-04 06:07:00",ORD153847105,1,Robes
2079,"2023-08-04 06:14:00",ORD173847105,2,Bikinis
2080,"2023-08-04 06:26:00",ORD183847105,2,Dungarees
2081,"2023-08-04 08:57:00",ORD104847105,4,"Bodycon Dresses"
2082,"2023-08-07 15:00:00",ORD12084510,4,"Sports Bras"
2083,"2023-08-07 15:44:00",ORD13084510,7,"Bodycon Dresses"
2084,"2023-08-08 07:03:00",ORD194847105,4,"Midi Dresses"
2085,"2023-08-08 07:03:00",ORD105847105,3,Cardigans
2086,"2023-08-08 07:04:00",ORD115847105,3,Tracksuits
2087,"2023-08-08 07:05:00",ORD125847105,3,Hoodies
2088,"2023-08-08 07:06:00",ORD145847105,2,"Activewear Tops"
2089,"2023-08-08 07:07:00",ORD155847105,1,"Maxi Skirts"
2090,"2023-08-08 10:16:00",ORD14084510,4,Hoodies
2091,"2023-08-09 11:46:00",ORD195847105,4,Sweatshirts
2092,"2023-08-09 11:46:00",ORD106847105,7,T-Shirts
2093,"2023-08-09 11:47:00",ORD116847105,5,"Midi Dresses"
2094,"2023-08-11 06:53:00",ORD146847105,1,T-Shirts
2095,"2023-08-11 06:54:00",ORD156847105,1,"Midi Dresses"
2096,"2023-08-11 09:26:00",ORD186847105,7,"Cargo Pants"
2097,"2023-08-11 09:27:00",ORD196847105,4,Skirts
2098,"2023-08-11 09:28:00",ORD107847105,3,Boardshorts
2099,"2023-08-11 09:29:00",ORD117847105,4,Cardigans
2100,"2023-08-11 09:30:00",ORD127847105,4,"Tank Tops"
2101,"2023-08-15 11:10:00",ORD11184510,2,"Mini Skirts"
2102,"2023-08-15 11:11:00",ORD12184510,2,Rompers
2103,"2023-08-15 11:11:00",ORD13184510,5,"Shift Dresses"
2104,"2023-08-15 11:12:00",ORD14184510,2,Pullovers
2105,"2023-08-15 11:14:00",ORD15184510,7,Trousers
2106,"2023-08-17 10:05:00",ORD109847105,3,"Activewear Tops"
2107,"2023-08-17 10:59:00",ORD119847105,6,Jackets
2108,"2023-08-17 11:02:00",ORD129847105,4,"A-Line Skirts"
2109,"2023-08-18 10:30:00",ORD159847105,7,"Polo Shirts"
2110,"2023-08-19 06:43:00",ORD189847105,2,Coats
2111,"2023-08-19 12:26:00",ORD10284510,2,"Bodycon Dresses"
2112,"2023-08-20 04:42:00",ORD150857105,7,"Wrap Dresses"
2113,"2023-08-20 04:55:00",ORD170857105,6,Tracksuits
2114,"2023-08-20 05:13:00",ORD180857105,4,"Bodycon Dresses"
2115,"2023-08-20 05:20:00",ORD101857105,2,Dresses
2116,"2023-08-20 05:25:00",ORD111857105,1,Undergarments
2117,"2023-08-21 11:00:00",ORD19284510,4,Dungarees
2118,"2023-08-21 16:25:00",ORD10384510,4,"Shift Dresses"
2119,"2023-08-22 16:40:00",ORD10584510,4,"Maxi Dresses"
2120,"2023-08-22 16:40:00",ORD11584510,4,Pajamas
2121,"2023-08-22 16:44:00",ORD14584510,1,Jackets
2122,"2023-08-23 04:32:00",ORD192857105,2,Overalls
2123,"2023-08-23 06:05:00",ORD133857105,7,Skirts
2124,"2023-08-23 10:35:00",ORD13684510,6,"Mini Skirts"
2125,"2023-08-24 12:25:00",ORD14684510,6,Pullovers
2126,"2023-08-24 12:26:00",ORD15684510,3,Dungarees
2127,"2023-08-25 04:55:00",ORD124857105,7,Coats
2128,"2023-08-25 12:24:00",ORD134857105,4,"Dress Shirts"
2129,"2023-08-26 07:48:00",ORD105857105,4,Jumpsuits
2130,"2023-08-26 16:25:00",ORD16684510,2,"Mini Skirts"
2131,"2023-08-26 16:26:00",ORD17684510,6,Sweatshirts
2132,"2023-08-26 16:29:00",ORD10784510,1,"Crop Tops"
2133,"2023-08-26 16:31:00",ORD12784510,6,"Sports Bras"
2134,"2023-08-26 16:33:00",ORD14784510,4,Chinos
2135,"2023-08-26 16:36:00",ORD17784510,5,"Pencil Skirts"
2136,"2023-08-26 16:48:00",ORD15884510,5,T-Shirts
2137,"2023-08-27 06:19:00",ORD197857105,7,"Pencil Skirts"
2138,"2023-08-27 10:02:00",ORD178857105,6,Swimwear
2139,"2023-08-27 10:03:00",ORD188857105,3,Jumpsuits
2140,"2023-08-27 10:03:00",ORD198857105,2,"Bodycon Dresses"
2141,"2023-08-27 10:06:00",ORD109857105,1,Nightwear
2142,"2023-08-27 10:06:00",ORD119857105,4,Robes
2143,"2023-08-27 10:07:00",ORD129857105,3,"Wrap Dresses"
2144,"2023-08-27 10:08:00",ORD139857105,5,"Pleated Skirts"
2145,"2023-08-27 15:47:00",ORD19884510,1,Leggings
2146,"2023-08-27 16:09:00",ORD10984510,3,"Polo Shirts"
2147,"2023-08-27 16:10:00",ORD11984510,4,"Tank Tops"
2148,"2023-08-27 16:11:00",ORD12984510,5,"Wrap Dresses"
2149,"2023-08-27 16:12:00",ORD13984510,4,"Tank Tops"
2150,"2023-08-27 16:13:00",ORD14984510,4,"Tank Tops"
2151,"2023-08-27 16:14:00",ORD15984510,2,Dresses
2152,"2023-08-27 16:15:00",ORD16984510,3,Rompers
2153,"2023-08-27 16:19:00",ORD17984510,2,Socks
2154,"2023-08-27 16:20:00",ORD18984510,2,Pullovers
2155,"2023-08-27 16:21:00",ORD19984510,1,"Midi Dresses"
2156,"2023-08-27 16:23:00",ORD10085510,4,Undergarments
2157,"2023-08-27 16:23:00",ORD11085510,4,"Crop Tops"
2158,"2023-08-27 16:25:00",ORD12085510,1,Chinos
2159,"2023-08-27 16:26:00",ORD13085510,3,"Capri Pants"
2160,"2023-08-27 16:28:00",ORD14085510,7,"Activewear Tops"
2161,"2023-08-27 16:31:00",ORD15085510,1,Sweatshirts
2162,"2023-08-27 16:32:00",ORD16085510,2,"Pencil Skirts"
2163,"2023-08-27 16:34:00",ORD18085510,4,Undergarments
2164,"2023-08-27 16:35:00",ORD19085510,1,Shorts
2165,"2023-08-27 16:53:00",ORD11185510,3,"Sports Bras"
2166,"2023-08-28 12:00:00",ORD15485510,6,"Maxi Skirts"
2167,"2023-08-28 12:01:00",ORD16485510,3,Nightwear
2168,"2023-08-28 12:10:00",ORD17585510,2,Cardigans
2169,"2023-08-28 13:41:00",ORD16685510,6,"Dress Shirts"
2170,"2023-08-28 13:44:00",ORD17685510,6,"Tank Tops"
2171,"2023-08-29 14:29:00",ORD10785510,6,Pajamas
2172,"2023-08-29 14:31:00",ORD11785510,5,T-Shirts
2173,"2023-08-29 14:32:00",ORD12785510,1,"Bodycon Dresses"
2174,"2023-08-29 14:33:00",ORD13785510,4,Overalls
2175,"2023-08-29 14:35:00",ORD14785510,7,T-Shirts
2176,"2023-08-29 14:36:00",ORD15785510,4,"Activewear Tops"
2177,"2023-08-29 15:01:00",ORD16785510,5,Pullovers
2178,"2023-08-29 15:02:00",ORD17785510,6,Bikinis
2179,"2023-08-30 09:06:00",ORD130867105,6,"Capri Pants"
2180,"2023-08-30 09:08:00",ORD140867105,6,T-Shirts
2181,"2023-08-30 09:11:00",ORD150867105,6,Socks
2182,"2023-08-30 09:13:00",ORD160867105,6,Vests
2183,"2023-08-30 09:13:00",ORD170867105,1,Shorts
2184,"2023-08-30 09:14:00",ORD180867105,7,"Pencil Skirts"
2185,"2023-08-30 09:15:00",ORD190867105,3,Pullovers
2186,"2023-08-30 09:16:00",ORD101867105,1,Dresses
2187,"2023-08-30 09:16:00",ORD111867105,4,"Polo Shirts"
2188,"2023-08-30 09:18:00",ORD121867105,5,"Tank Tops"
2189,"2023-08-30 09:18:00",ORD131867105,7,Skirts
2190,"2023-08-30 09:26:00",ORD141867105,7,"Dress Shirts"
2191,"2023-08-30 09:32:00",ORD151867105,2,"Midi Dresses"
2192,"2023-08-30 10:55:00",ORD161867105,4,Skirts
2193,"2023-08-30 11:31:00",ORD173867105,4,Undergarments
2194,"2023-08-30 16:08:00",ORD19785510,2,Chinos
2195,"2023-08-30 16:20:00",ORD10885510,3,"Pencil Skirts"
2196,"2023-08-30 16:21:00",ORD11885510,2,Blazers
2197,"2023-08-30 16:24:00",ORD14885510,1,Vests
2198,"2023-08-30 16:26:00",ORD16885510,2,Coats
2199,"2023-09-01 09:19:00",ORD174867105,6,Jeans
2200,"2023-09-01 09:20:00",ORD184867105,2,Shorts
2201,"2023-09-01 09:21:00",ORD194867105,5,"Midi Dresses"
2202,"2023-09-01 09:21:00",ORD105867105,1,"Activewear Tops"
2203,"2023-09-02 06:06:00",ORD135867105,3,Swimwear
2204,"2023-09-03 08:21:00",ORD145867105,7,"Pleated Skirts"
2205,"2023-09-03 16:33:00",ORD17985510,4,Parkas
2206,"2023-09-03 16:34:00",ORD18985510,2,"Tank Tops"
2207,"2023-09-03 16:35:00",ORD19985510,4,"Pleated Skirts"
2208,"2023-09-03 16:36:00",ORD10086510,6,"Cargo Pants"
2209,"2023-09-03 16:37:00",ORD11086510,7,Boardshorts
2210,"2023-09-03 16:40:00",ORD12086510,2,"Crop Tops"
2211,"2023-09-03 16:41:00",ORD13086510,5,Sweatpants
2212,"2023-09-03 16:41:00",ORD14086510,6,"Tank Tops"
2213,"2023-09-03 16:42:00",ORD15086510,7,Shorts
2214,"2023-09-03 16:43:00",ORD16086510,1,"Cargo Pants"
2215,"2023-09-03 16:44:00",ORD17086510,2,Pajamas
2216,"2023-09-04 09:21:00",ORD185867105,4,T-Shirts
2217,"2023-09-04 09:23:00",ORD195867105,3,Swimwear
2218,"2023-09-04 10:03:00",ORD106867105,6,Tracksuits
2219,"2023-09-04 10:04:00",ORD116867105,7,Sweatpants
2220,"2023-09-06 05:35:00",ORD136867105,6,"Bodycon Dresses"
2221,"2023-09-06 05:36:00",ORD146867105,4,Hoodies
2222,"2023-09-06 05:49:00",ORD156867105,4,Blazers
2223,"2023-09-06 06:16:00",ORD166867105,2,Vests
2224,"2023-09-06 06:17:00",ORD176867105,3,Tracksuits
2225,"2023-09-06 06:26:00",ORD186867105,5,Rompers
2226,"2023-09-06 06:29:00",ORD196867105,5,Dungarees
2227,"2023-09-06 06:30:00",ORD107867105,1,T-Shirts
2228,"2023-09-06 06:37:00",ORD127867105,6,Boardshorts
2229,"2023-09-06 06:38:00",ORD137867105,4,Dresses
2230,"2023-09-06 06:42:00",ORD157867105,4,Swimwear
2231,"2023-09-06 06:47:00",ORD167867105,3,Bikinis
2232,"2023-09-06 08:51:00",ORD187867105,5,"Sports Bras"
2233,"2023-09-06 16:27:00",ORD11286510,1,Socks
2234,"2023-09-07 04:50:00",ORD188867105,6,"Pleated Skirts"
2235,"2023-09-07 13:54:00",ORD12286510,4,Boardshorts
2236,"2023-09-08 12:12:00",ORD149867105,5,"Shift Dresses"
2237,"2023-09-08 12:12:00",ORD159867105,7,Nightwear
2238,"2023-09-09 04:38:00",ORD130877105,3,Dungarees
2239,"2023-09-09 05:16:00",ORD131877105,2,Skirts
2240,"2023-09-09 10:55:00",ORD192877105,6,Sweatpants
2241,"2023-09-09 11:26:00",ORD153877105,5,"Polo Shirts"
2242,"2023-09-09 11:29:00",ORD193877105,5,"Tank Tops"
2243,"2023-09-09 11:31:00",ORD144877105,1,"Cargo Pants"
2244,"2023-09-10 04:51:00",ORD164877105,1,Boardshorts
2245,"2023-09-10 10:45:00",ORD105877105,3,Bikinis
2246,"2023-09-10 10:48:00",ORD115877105,6,"Bodycon Dresses"
2247,"2023-09-10 10:58:00",ORD125877105,6,Chinos
2248,"2023-09-10 12:38:00",ORD15286510,7,"Bodycon Dresses"
2249,"2023-09-11 06:15:00",ORD135877105,1,"Polo Shirts"
2250,"2023-09-11 06:16:00",ORD145877105,2,Sweatshirts
2251,"2023-09-11 06:17:00",ORD155877105,6,Robes
2252,"2023-09-11 06:18:00",ORD165877105,3,"Crop Tops"
2253,"2023-09-11 06:19:00",ORD175877105,3,"Polo Shirts"
2254,"2023-09-11 06:21:00",ORD185877105,5,Jackets
2255,"2023-09-11 06:23:00",ORD195877105,1,"Dress Shirts"
2256,"2023-09-11 06:23:00",ORD106877105,6,Overalls
2257,"2023-09-11 10:05:00",ORD196877105,3,Rompers
2258,"2023-09-11 10:09:00",ORD107877105,7,"Activewear Tops"
2259,"2023-09-11 10:14:00",ORD117877105,5,"Crop Tops"
2260,"2023-09-11 10:15:00",ORD127877105,6,"Mini Skirts"
2261,"2023-09-11 10:18:00",ORD147877105,5,Chinos
2262,"2023-09-11 10:26:00",ORD157877105,6,Jeans
2263,"2023-09-11 10:27:00",ORD177877105,5,Robes
2264,"2023-09-11 10:31:00",ORD187877105,6,T-Shirts
2265,"2023-09-11 10:50:00",ORD197877105,5,Nightwear
2266,"2023-09-11 10:51:00",ORD108877105,7,Cardigans
2267,"2023-09-11 10:52:00",ORD118877105,7,Hoodies
2268,"2023-09-11 10:54:00",ORD128877105,4,"Polo Shirts"
2269,"2023-09-11 10:54:00",ORD138877105,4,Leggings
2270,"2023-09-11 10:56:00",ORD148877105,1,"Shift Dresses"
2271,"2023-09-11 10:57:00",ORD158877105,4,Sweatpants
2272,"2023-09-11 11:02:00",ORD168877105,4,Hoodies
2273,"2023-09-11 11:07:00",ORD178877105,7,Swimwear
2274,"2023-09-11 11:11:00",ORD188877105,2,Trousers
2275,"2023-09-11 11:34:00",ORD198877105,4,Coats
2276,"2023-09-11 11:37:00",ORD109877105,4,Blazers
2277,"2023-09-11 12:40:00",ORD119877105,5,"Crop Tops"
2278,"2023-09-11 12:41:00",ORD149877105,4,Rompers
2279,"2023-09-11 12:42:00",ORD159877105,2,"Crop Tops"
2280,"2023-09-11 12:42:00",ORD169877105,6,Skirts
2281,"2023-09-11 12:43:00",ORD179877105,6,Overalls
2282,"2023-09-11 12:43:00",ORD189877105,1,Chinos
2283,"2023-09-11 12:44:00",ORD100887105,1,Jeans
2284,"2023-09-11 12:44:00",ORD130887105,4,Tracksuits
2285,"2023-09-11 12:44:00",ORD140887105,4,"Polo Shirts"
2286,"2023-09-11 12:45:00",ORD150887105,6,Jeans
2287,"2023-09-11 12:46:00",ORD160887105,7,Pullovers
2288,"2023-09-11 12:47:00",ORD170887105,5,Cardigans
2289,"2023-09-11 12:48:00",ORD180887105,3,"Capri Pants"
2290,"2023-09-11 12:48:00",ORD190887105,5,Cardigans
2291,"2023-09-11 12:49:00",ORD101887105,7,"Wrap Dresses"
2292,"2023-09-11 12:49:00",ORD111887105,2,"Maxi Skirts"
2293,"2023-09-11 12:50:00",ORD121887105,6,"Maxi Skirts"
2294,"2023-09-11 12:50:00",ORD141887105,7,Robes
2295,"2023-09-11 12:51:00",ORD151887105,1,"Pleated Skirts"
2296,"2023-09-11 12:51:00",ORD171887105,4,"Polo Shirts"
2297,"2023-09-12 17:38:00",ORD12386510,4,Parkas
2298,"2023-09-12 17:40:00",ORD13386510,2,Jeans
2299,"2023-09-13 09:48:00",ORD14386510,6,Sweatshirts
2300,"2023-09-13 10:13:00",ORD15386510,3,Overalls
2301,"2023-09-14 10:01:00",ORD14486510,4,"Bodycon Dresses"
2302,"2023-09-14 10:04:00",ORD15486510,4,Sweatpants
2303,"2023-09-14 10:06:00",ORD16486510,6,Skirts
2304,"2023-09-14 10:09:00",ORD18486510,4,"Activewear Tops"
2305,"2023-09-14 10:12:00",ORD19486510,1,"A-Line Skirts"
2306,"2023-09-14 10:15:00",ORD11586510,4,"Wrap Dresses"
2307,"2023-09-14 10:16:00",ORD12586510,2,"Activewear Tops"
2308,"2023-09-14 10:18:00",ORD13586510,3,"Maxi Skirts"
2309,"2023-09-14 10:19:00",ORD14586510,7,Sweatpants
2310,"2023-09-14 10:21:00",ORD15586510,4,T-Shirts
2311,"2023-09-14 11:23:00",ORD16586510,7,Tracksuits
