ID,TIMESTAMP,ORD_NUM,RECEIVED_AMT,INVOICE_NUMBER
2032,"2024-10-07 08:14:00",ORD179817105,313.44,IN04820010
2033,"2024-10-08 05:39:00",ORD13080510,1320,IN2482001
2034,"2024-10-08 05:39:00",ORD19084510,2535,IN2482001
2035,"2024-10-08 05:42:00",ORD12684510,1736,IN2482001
2036,"2024-10-08 05:42:00",ORD17885510,2652,IN2482001
2037,"2024-10-08 05:42:00",ORD16284510,2730,IN3482001
2038,"2024-10-08 05:43:00",ORD16387510,1640,IN2482001
2039,"2024-10-08 05:43:00",ORD10487510,1470,IN2482001
2040,"2024-10-08 05:43:00",ORD19387510,1120,IN2482001
2041,"2024-10-08 05:43:00",ORD17387510,2600,IN2482001
2042,"2024-10-08 05:43:00",ORD18387510,2570.4,IN2482001
2043,"2024-10-08 05:43:00",ORD19288510,2600,IN3482001
2044,"2024-10-08 05:44:00",ORD14488510,1680,IN2482001
2045,"2024-10-08 05:44:00",ORD13488510,2665,IN2482001
2046,"2024-10-08 05:45:00",ORD17488510,1708,IN2482001
2047,"2024-10-08 05:45:00",ORD15488510,2665,IN2482001
2048,"2024-10-08 05:45:00",ORD16488510,2448,IN2482001
2049,"2024-10-08 05:45:00",ORD13389510,384,IN4782001
2050,"2024-10-08 05:46:00",ORD15389510,768,IN4782001
2051,"2024-10-08 05:46:00",ORD16389510,624,IN4782001
2052,"2024-10-08 05:46:00",ORD14389510,288,IN4782001
2053,"2024-10-08 05:46:00",ORD17389510,512,IN4782001
2054,"2024-10-08 05:47:00",ORD19389510,640,IN4782001
2055,"2024-10-08 05:47:00",ORD10489510,704,IN4782001
2056,"2024-10-08 05:47:00",ORD18389510,224,IN4782001
2057,"2024-10-08 05:47:00",ORD11489510,600,IN4782001
2058,"2024-10-08 05:47:00",ORD12489510,504,IN4782001
2059,"2024-10-08 05:48:00",ORD15489510,1152,IN4782001
2060,"2024-10-08 05:48:00",ORD16489510,1056,IN4782001
2061,"2024-10-08 05:48:00",ORD13489510,456,IN4782001
2062,"2024-10-08 05:48:00",ORD14489510,456,IN4782001
2063,"2024-10-08 05:49:00",ORD12589510,578,IN3782001
2064,"2024-10-08 05:49:00",ORD19489510,612,IN3782001
2065,"2024-10-08 05:49:00",ORD11589510,612,IN3782001
2066,"2024-10-08 05:49:00",ORD17489510,1536,IN4782001
2067,"2024-10-08 05:49:00",ORD18489510,1472,IN4782001
2068,"2024-10-08 05:57:00",ORD15180610,1344,IN2482001
2069,"2024-10-08 05:57:00",ORD14180610,2652,IN2482001
2070,"2024-10-08 05:57:00",ORD15480610,1470,IN2482001
2071,"2024-10-08 05:57:00",ORD14480610,1176,IN2482001
2072,"2024-10-08 05:58:00",ORD11981610,5146,IN3482001
2073,"2024-10-08 05:58:00",ORD12981610,5146,IN3482001
2074,"2024-10-08 05:58:00",ORD19487610,768,IN4782001
2075,"2024-10-08 05:59:00",ORD10587610,720,IN4782001
2076,"2024-10-08 05:59:00",ORD11587610,480,IN4782001
2077,"2024-10-08 05:59:00",ORD12587610,480,IN4782001
2078,"2024-10-08 06:00:00",ORD16687610,512,IN4782001
2079,"2024-10-08 06:00:00",ORD15687610,480,IN4782001
2080,"2024-10-08 06:00:00",ORD17687610,320,IN4782001
2081,"2024-10-08 06:00:00",ORD18687610,352,IN4782001
2082,"2024-10-09 06:05:00",ORD185886105,3423.2,IN53820010
2083,"2024-10-09 06:05:00",ORD175886105,29708.8,IN33820010
2084,"2024-10-09 06:07:00",ORD117886105,1812.72,IN43820010
2085,"2024-10-09 06:08:00",ORD184886105,20081.8,IN63820010
2086,"2024-10-09 06:12:00",ORD119806105,12799.5,IN23820010
2087,"2024-10-09 06:12:00",ORD159806105,24046.2,IN93820010
2088,"2024-10-09 06:13:00",ORD170816105,14843.4,IN13820010
2089,"2024-10-09 06:13:00",ORD100816105,19311.5,IN72820010
2090,"2024-10-14 04:56:00",ORD140867105-S(1),306.9,IN36830010
2091,"2024-10-14 04:57:00",ORD160867105-S(1),803.6,IN96830010
2092,"2024-10-14 04:57:00",ORD111867105-S(1),780.8,IN46830010
2093,"2024-10-14 04:57:00",ORD143847105-S(1),5496.3,IN26830010
2094,"2024-10-14 04:57:00",ORD170867105-S(1),803.6,IN07830010
2095,"2024-10-14 04:58:00",ORD151867105-S(1),8398.6,IN86830010
2096,"2024-10-14 04:58:00",ORD141867105-S(1),10407.6,IN76830010
2097,"2024-10-14 04:58:00",ORD110856105-S(1),3097.6,IN56830010
2098,"2024-10-14 04:58:00",ORD173867105-S(1),1760.45,IN66830010
2099,"2024-10-15 04:57:00",ORD16883510,1000.74,IN9082001
2100,"2024-10-15 04:58:00",ORD14784510,2923,IN9082001
2101,"2024-10-15 04:58:00",ORD17684510,15360,IN9082001
2102,"2024-10-15 04:59:00",ORD16085510,429,IN9082001
2103,"2024-10-15 04:59:00",ORD15085510,1274.04,IN9082001
2104,"2024-10-15 04:59:00",ORD18085510,2610,IN9082001
2105,"2024-10-15 05:00:00",ORD11882610,726,IN9082001
2106,"2024-10-15 05:00:00",ORD12882610,424.68,IN9082001
2107,"2024-10-15 05:00:00",ORD11782610,2373.6,IN9082001
2108,"2024-10-15 05:00:00",ORD12782610,2175.8,IN9082001
2109,"2024-10-15 05:01:00",ORD12183610,368.1,IN9082001
2110,"2024-10-15 05:01:00",ORD13183610,736.2,IN9082001
2111,"2024-10-15 05:01:00",ORD15183610,1145.92,IN9082001
2112,"2024-10-15 05:01:00",ORD16183610,1566,IN9082001
2113,"2024-10-15 05:02:00",ORD10183510,906.27,IN2182001
2114,"2024-10-15 05:02:00",ORD10885510,3010.5,IN2182001
2115,"2024-10-15 05:02:00",ORD11885510,964.75,IN2182001
2116,"2024-10-15 05:02:00",ORD14885510,555.12,IN2182001
2117,"2024-10-15 05:03:00",ORD16885510,6788.75,IN2182001
2118,"2024-10-15 05:03:00",ORD13782610,1264.44,IN2182001
2119,"2024-10-15 05:07:00",ORD15883510,1566,IN0282001
2120,"2024-10-15 05:07:00",ORD10582610,689,IN0282001
2121,"2024-10-15 05:07:00",ORD14886510,2598.17,IN0282001
2122,"2024-10-15 05:07:00",ORD18482610,12411.5,IN0282001
2123,"2024-10-15 05:08:00",ORD17883510,812,IN0282001
2124,"2024-10-15 05:08:00",ORD13582610,580,IN0282001
2125,"2024-10-15 05:08:00",ORD13883510,2565,IN0282001
2126,"2024-10-15 05:08:00",ORD17582610,317.2,IN0282001
2127,"2024-10-15 05:08:00",ORD15682610,638,IN0282001
2128,"2024-10-15 05:08:00",ORD14883510,5273.45,IN0282001
2129,"2024-10-15 05:09:00",ORD18883510,378.72,IN0282001
2130,"2024-10-15 05:09:00",ORD16685510,1070.55,IN0282001
2131,"2024-10-15 05:09:00",ORD17685510,2332,IN0282001
2132,"2024-10-15 05:09:00",ORD19482610,549,IN0282001
2133,"2024-10-15 05:10:00",ORD15883510,162,IN1282001
2134,"2024-10-15 05:10:00",ORD18883510,252.48,IN1282001
2135,"2024-10-15 05:10:00",ORD17883510,232,IN1282001
2136,"2024-10-15 05:10:00",ORD16685510,158.6,IN1282001
2137,"2024-10-15 05:10:00",ORD13883510,171,IN1282001
2138,"2024-10-15 05:10:00",ORD14883510,277.55,IN1282001
2139,"2024-10-15 05:11:00",ORD14886510,443.59,IN1282001
2140,"2024-10-15 05:11:00",ORD17685510,132,IN1282001
2141,"2024-10-15 05:11:00",ORD19482610,183,IN1282001
2142,"2024-10-15 05:11:00",ORD18482610,120,IN1282001
2143,"2024-10-16 12:18:00",ORD191816105,2102.88,IN05820010
2144,"2024-10-16 12:18:00",ORD132816105,3494.4,IN65820010
2145,"2024-10-16 12:18:00",ORD112816105,2786.16,IN56820010
2146,"2024-10-16 12:19:00",ORD169806105,22639.5,IN73820010
2147,"2024-10-16 12:19:00",ORD190816105,6787.8,IN83820010
2148,"2024-10-16 12:19:00",ORD122816105,2981.16,IN76820010
2149,"2024-10-16 12:20:00",ORD161816105,1964.04,IN64820010
2150,"2024-10-16 12:20:00",ORD187817105,984.36,IN96820010
2151,"2024-10-16 12:21:00",ORD185817105,886.08,IN06820010
2152,"2024-10-16 12:22:00",ORD126817105,1513.2,IN84820010
2153,"2024-10-16 12:22:00",ORD127817105,920.4,IN45820010
2154,"2024-10-16 12:22:00",ORD102816105,2806.44,IN25820010
2155,"2024-10-16 12:23:00",ORD177817105,793.6,IN75820010
2156,"2024-10-16 12:23:00",ORD152816105,2726.88,IN85820010
2157,"2024-10-16 12:24:00",ORD186817105,856,IN15820010
2158,"2024-10-16 12:26:00",ORD117817105,849.6,IN66820010
2159,"2024-10-16 12:27:00",ORD157817105,841.6,IN86820010
2160,"2024-10-16 12:27:00",ORD195817105,792,IN16820010
2161,"2024-10-16 12:27:00",ORD197817105,686.4,IN07820010
2162,"2024-10-16 12:28:00",ORD136817105,696,IN94820010
2163,"2024-10-16 12:28:00",ORD118817105,921.6,IN95820010
2164,"2024-10-16 12:28:00",ORD196817105,748.8,IN35820010
2165,"2024-10-16 12:29:00",ORD116817105,582.4,IN74820010
2166,"2024-10-16 12:29:00",ORD137817105,787.2,IN55820010
2167,"2024-10-24 09:32:00",ORD13983610,6381.2,IN8881001
2168,"2024-10-24 09:33:00",ORD14983610,7679.8,IN9881001
2169,"2024-10-24 09:33:00",ORD16983610,5745.6,IN1981001
2170,"2024-10-24 09:33:00",ORD15983610,10245.5,IN0981001
2171,"2024-10-24 09:34:00",ORD13186610,2172,IN3981001
2172,"2024-10-24 09:34:00",ORD14186610,2002,IN4981001
2173,"2024-10-24 09:35:00",ORD14380510,6699,IN5981001
2174,"2024-10-24 09:36:00",ORD12380510,36105.3,IN2082001
2175,"2024-10-24 09:37:00",ORD15186610,13655.5,IN6981001
2176,"2024-10-24 09:37:00",ORD17186610,20087,IN7981001
2177,"2024-10-29 07:36:00",ORD174896105,3320,IN45830010
2178,"2024-10-29 07:36:00",ORD164896105,1894.2,IN45830010
2179,"2024-10-29 07:36:00",ORD194896105,1869,IN45830010
2180,"2024-10-29 07:36:00",ORD184896105,2695,IN45830010
2181,"2024-10-29 07:37:00",ORD105896105,4896,IN45830010
2182,"2024-10-29 07:37:00",ORD115896105,3357.5,IN45830010
2183,"2024-10-29 07:38:00",ORD172807105,3612,IN53830010
2184,"2024-10-29 07:38:00",ORD182807105,1740,IN53830010
2185,"2024-10-29 07:38:00",ORD192807105,2007,IN53830010
2186,"2024-10-29 07:38:00",ORD103807105,1615,IN53830010
2187,"2024-10-29 07:38:00",ORD113807105,1768.8,IN53830010
2188,"2024-10-29 07:39:00",ORD123807105,2660.35,IN53830010
2189,"2024-10-29 07:59:00",ORD145816105,1800.75,IN99820010
2190,"2024-10-29 07:59:00",ORD105816105,539.44,IN99820010
2191,"2024-10-29 08:00:00",ORD176816105,1489.18,IN99820010
2192,"2024-10-29 08:00:00",ORD146816105,3457.6,IN99820010
2193,"2024-10-29 08:00:00",ORD156816105,8937.6,IN99820010
2194,"2024-10-29 08:00:00",ORD175816105,5163.6,IN99820010
2195,"2024-10-29 08:00:00",ORD186816105,842.86,IN99820010
2196,"2024-10-29 08:01:00",ORD147816105,595.8,IN99820010
2197,"2024-10-29 08:01:00",ORD196816105,1093.44,IN99820010
2198,"2024-10-29 08:02:00",ORD146807105,346.8,IN28820010
2199,"2024-10-29 08:02:00",ORD195856105,871.65,IN28820010
2200,"2024-10-29 08:02:00",ORD186847105,369.6,IN40830010
2201,"2024-10-29 08:03:00",ORD196847105,297.5,IN40830010
2202,"2024-10-29 08:03:00",ORD150857105,263.06,IN40830010
2203,"2024-10-29 08:03:00",ORD117847105,391.5,IN40830010
2204,"2024-10-29 08:03:00",ORD107847105,391.5,IN40830010
2205,"2024-10-29 08:03:00",ORD127847105,236.7,IN40830010
2206,"2024-10-29 08:04:00",ORD170857105,344.16,IN40830010
2207,"2024-10-29 08:04:00",ORD180857105,391.5,IN40830010
2208,"2024-10-29 08:04:00",ORD101857105,236.7,IN40830010
2209,"2024-10-29 08:04:00",ORD111857105,327,IN40830010
2210,"2024-10-29 08:10:00",ORD151895105,451.8,IN48820010
2211,"2024-10-29 08:11:00",ORD182816105,725,IN48820010
2212,"2024-10-29 08:11:00",ORD172816105,625,IN48820010
2213,"2024-10-29 08:11:00",ORD113816105,360,IN48820010
2214,"2024-10-29 08:11:00",ORD123816105,185.2,IN48820010
2215,"2024-10-29 08:12:00",ORD143816105,2191.23,IN48820010
2216,"2024-10-29 08:15:00",ORD118896105,156.33,IN48820010
2217,"2024-10-29 08:15:00",ORD111866105,1164.32,IN48820010
2218,"2024-10-29 08:15:00",ORD163816105,451.8,IN48820010
2219,"2024-10-29 08:16:00",ORD128896105,8892,IN48820010
2220,"2024-10-29 08:16:00",ORD138896105,5861.12,IN48820010
2221,"2024-10-29 08:16:00",ORD148896105,4087.36,IN48820010
2222,"2024-10-29 08:16:00",ORD158896105,4206.86,IN48820010
2223,"2024-10-29 08:16:00",ORD168896105,5775,IN48820010
2224,"2024-10-29 08:16:00",ORD178896105,3371.06,IN48820010
2225,"2024-10-29 08:54:00",ORD127896105,198.12,IN67820010
2226,"2024-10-30 06:08:00",ORD198845105,16020,IN31820010
2227,"2024-10-30 06:22:00",ORD190866105,92725.6,IN01830010
2228,"2024-10-31 04:44:00",ORD172846105,35646,IN90830010
2229,"2024-10-31 04:45:00",ORD117806105,1897.5,IN50830010
2230,"2024-11-04 06:12:00",ORD10482610,8059.5,IN7881001
2231,"2024-11-04 06:12:00",ORD11983610,17472.4,IN3082001
2232,"2024-11-04 06:13:00",ORD13087510,17169.9,IN8781001
2233,"2024-11-04 06:13:00",ORD12983610,8107,IN0082001
2234,"2024-11-04 06:14:00",ORD15786610,9473.25,IN8981001
2235,"2024-11-04 06:14:00",ORD16786610,3008,IN9981001
2236,"2024-11-04 06:14:00",ORD17983610,6911.5,IN1082001
2237,"2024-11-04 06:15:00",ORD16284610,25582.5,IN2981001
2238,"2024-11-05 05:21:00",ORD123886105-S(1),8337.6,IN92840010
2239,"2024-11-05 05:23:00",ORD131867105-S(1),658.8,IN82840010
2240,"2024-11-06 04:29:00",ORD17688510-S(1),1107,IN7380001
2241,"2024-11-08 04:43:00",ORD16186610,1650.75,IN4182001
2242,"2024-11-08 04:44:00",ORD17085610,1308.45,IN7182001
2243,"2024-11-08 04:44:00",ORD18085610,1934.5,IN8182001
2244,"2024-11-08 04:45:00",ORD15085610,2724.2,IN5182001
2245,"2024-11-08 04:45:00",ORD16085610,2612.9,IN6182001
2246,"2024-11-08 04:45:00",ORD14085610,1815.25,IN9182001
2247,"2024-11-10 07:10:00",ORD153866105-S(1),567,IN17840010
2248,"2024-11-10 07:10:00",ORD193866105-S(1),227.2,IN17840010
2249,"2024-11-10 07:11:00",ORD114866105-S(1),258.9,IN17840010
2250,"2024-11-10 07:16:00",ORD181886105-S(1),57.84,IN17840010
2251,"2024-11-10 07:17:00",ORD195867105-S(1),341.7,IN17840010
2252,"2024-11-10 07:18:00",ORD106867105-S(1),346.32,IN17840010
2253,"2024-11-10 07:18:00",ORD146867105-S(1),56.88,IN17840010
2254,"2024-11-10 07:20:00",ORD186867105-S(1),550.76,IN50850010
2255,"2024-11-10 07:20:00",ORD164836105-S(1),962,IN50850010
2256,"2024-11-10 07:20:00",ORD191886105-S(1),380,IN50850010
2257,"2024-11-10 07:21:00",ORD196867105-S(1),314.46,IN50850010
2258,"2024-11-10 07:21:00",ORD107867105-S(1),104.82,IN50850010
2259,"2024-11-10 07:21:00",ORD127867105-S(1),357.5,IN50850010
2260,"2024-11-10 07:21:00",ORD167867105-S(1),379.8,IN50850010
2261,"2024-11-10 07:22:00",ORD175836105-S(1),1077.5,IN60850010
2262,"2024-11-10 07:22:00",ORD195836105-S(1),220,IN60850010
2263,"2024-11-10 07:22:00",ORD190876105-S(1),557.01,IN60850010
2264,"2024-11-10 07:23:00",ORD109876105-S(1),145.64,IN70850010
2265,"2024-11-10 07:23:00",ORD106866105-S(1),147.4,IN70850010
2266,"2024-11-10 07:23:00",ORD195866105-S(1),112.32,IN70850010
2267,"2024-11-10 07:23:00",ORD107866105-S(1),405.9,IN70850010
2268,"2024-11-11 05:51:00",ORD134866105,7680,IN73830010
2269,"2024-11-11 05:51:00",ORD144866105,2261,IN73830010
2270,"2024-11-11 05:52:00",ORD189896105,3892.24,IN73830010
2271,"2024-11-11 05:52:00",ORD139896105,2963,IN73830010
2272,"2024-11-11 05:53:00",ORD160807105,2138.08,IN73830010
2273,"2024-11-11 06:02:00",ORD153826105,127193,IN64830010
2274,"2024-11-16 05:34:00",ORD12287510,1701.77,IN5782001
2275,"2024-11-16 05:35:00",ORD14387510,598,IN5782001
2276,"2024-11-16 05:35:00",ORD17580610,1312,IN5782001
2277,"2024-11-16 05:35:00",ORD14287510,1467.18,IN5782001
2278,"2024-11-16 05:35:00",ORD10387510,1434.62,IN5782001
2279,"2024-11-16 05:35:00",ORD15387510,303.9,IN5782001
2280,"2024-11-16 05:36:00",ORD14780610,860,IN5782001
2281,"2024-11-16 05:36:00",ORD17680610,3151,IN5782001
2282,"2024-11-16 05:36:00",ORD12680610,8557,IN5782001
2283,"2024-11-16 05:36:00",ORD13680610,1825.88,IN5782001
2284,"2024-11-16 05:36:00",ORD15780610,1583.78,IN5782001
2285,"2024-11-16 05:37:00",ORD13881610,7396,IN5782001
2286,"2024-11-16 05:37:00",ORD12881610,752.4,IN5782001
2287,"2024-11-16 05:37:00",ORD14881610,1373.68,IN5782001
2288,"2024-11-16 05:37:00",ORD15881610,729.36,IN5782001
2289,"2024-11-16 05:38:00",ORD19189610,230,IN5782001
2290,"2024-11-16 05:38:00",ORD11285610,5866.77,IN5782001
2291,"2024-11-16 05:38:00",ORD12285610,1050.57,IN5782001
2292,"2024-11-16 05:38:00",ORD19283610,828.92,IN5782001
2293,"2024-11-16 05:38:00",ORD16385610,212.73,IN5782001
2294,"2024-11-16 05:39:00",ORD11789610,369,IN5782001
2295,"2024-11-16 05:39:00",ORD10289610,1215.55,IN5782001
2296,"2024-11-16 05:39:00",ORD11289610,399.1,IN5782001
2297,"2024-11-16 05:41:00",ORD10186610,81797.1,IN1083001
2298,"2024-11-16 07:16:00",ORD13288510,1287.04,IN638001
2299,"2024-11-16 07:19:00",ORD13987510,883.96,IN1581001
2300,"2024-11-16 07:20:00",ORD16987510,2741.08,IN1581001
2301,"2024-11-16 07:22:00",ORD14586410,13446.84,IN088001
2302,"2024-11-16 07:24:00",ORD11887510,1138.8,IN0481001
2303,"2024-11-18 05:28:00",ORD143866105,42176.2,IN63830010
2304,"2024-11-20 03:55:00",ORD19486610-S(1),552.75,IN6083001
2305,"2024-11-20 03:55:00",ORD13080710-S(1),882,IN6083001
2306,"2024-11-20 03:55:00",ORD13989610-S(1),122.52,IN6083001
2307,"2024-11-20 03:56:00",ORD10080710-S(1),260,IN6083001
2308,"2024-11-20 03:56:00",ORD16080710-S(1),2091.6,IN6083001
2309,"2024-11-20 03:57:00",ORD18989610-S(1),995.06,IN5383001
2310,"2024-11-20 03:57:00",ORD19486610-S(2),653.25,IN5383001
2311,"2024-11-20 03:57:00",ORD10080710-S(2),1248,IN5383001
2312,"2024-11-20 03:57:00",ORD19989610-S(1),371,IN5383001
2313,"2024-11-20 03:57:00",ORD13486610-S(1),441,IN5383001
2314,"2024-11-20 03:58:00",ORD16080710-S(2),697.2,IN5383001
2315,"2024-11-20 04:59:00",ORD108817105,817.44,IN78820010
2316,"2024-11-20 04:59:00",ORD167817105,1184.04,IN88820010
2317,"2024-11-20 05:02:00",ORD107817105,1070.16,IN98820010
2318,"2024-11-20 05:03:00",ORD176817105,711.36,IN09820010
2319,"2024-11-20 05:04:00",ORD147817105,1057.68,IN19820010
2320,"2024-11-20 05:04:00",ORD106817105,564.72,IN29820010
2321,"2024-11-20 05:04:00",ORD146817105,1333.8,IN39820010
2322,"2024-11-20 05:05:00",ORD108896105,2700,IN49820010
2323,"2024-11-20 05:05:00",ORD151816105,12751.7,IN59820010
2324,"2024-11-20 05:06:00",ORD121816105,8554,IN79820010
2325,"2024-11-20 05:06:00",ORD120886105,6573.6,IN69820010
2326,"2024-11-20 05:06:00",ORD126827105,9740.8,IN89820010
2327,"2024-11-21 05:35:00",ORD11181610,23453.6,IN5282001
2328,"2024-11-21 05:36:00",ORD15781610,22670.8,IN6282001
2329,"2024-11-21 05:36:00",ORD14081610,34479,IN8282001
2330,"2024-11-26 07:42:00",ORD107877105-S(1),1600,IN85850010
2331,"2024-11-26 07:42:00",ORD137877105-S(2),702,IN85850010
2332,"2024-11-26 07:42:00",ORD194847105-S(1),408,IN85850010
2333,"2024-11-26 07:43:00",ORD177877105-S(1),192,IN85850010
2334,"2024-11-26 07:43:00",ORD118877105-S(1),388.5,IN85850010
2335,"2024-11-26 07:43:00",ORD169877105-S(1),135,IN85850010
2336,"2024-11-26 07:43:00",ORD158877105-S(1),390,IN85850010
2337,"2024-11-26 07:43:00",ORD119877105-S(1),336,IN85850010
2338,"2024-11-26 07:44:00",ORD199877105-S(1),630,IN85850010
2339,"2024-11-26 07:44:00",ORD101887105-S(1),540,IN85850010
2340,"2024-11-26 07:44:00",ORD121887105-S(1),147,IN85850010
2341,"2024-11-26 07:44:00",ORD141887105-S(1),329,IN85850010
2342,"2024-11-26 08:06:00",ORD17380610,736,IN0482001
2343,"2024-11-26 08:07:00",ORD19089610,2376,IN0482001
2344,"2024-11-26 08:07:00",ORD16788510,478.44,IN0482001
2345,"2024-11-26 08:07:00",ORD11788510,210.32,IN0482001
2346,"2024-11-26 08:07:00",ORD13788510,1112,IN0482001
2347,"2024-11-26 08:08:00",ORD12280610,280,IN0482001
2348,"2024-11-26 08:08:00",ORD18280610,1370.05,IN0482001
2349,"2024-11-26 08:08:00",ORD17280610,2472.3,IN0482001
2350,"2024-11-26 08:08:00",ORD17189510,2653.2,IN0482001
2351,"2024-11-26 08:08:00",ORD19280610,2224,IN0482001
2352,"2024-11-26 08:09:00",ORD18780610,366.2,IN0482001
2353,"2024-11-26 08:09:00",ORD10380610,329.58,IN0482001
2354,"2024-11-26 08:09:00",ORD12480610,486.15,IN0482001
2355,"2024-11-26 08:09:00",ORD17780610,278,IN0482001
2356,"2024-11-26 08:09:00",ORD14380610,868.75,IN0482001
2357,"2024-11-26 08:10:00",ORD19880610,957,IN0482001
2358,"2024-11-26 08:10:00",ORD18880610,693,IN0482001
2359,"2024-11-26 08:10:00",ORD11880610,4389,IN0482001
2360,"2024-11-26 08:10:00",ORD17880610,798,IN0482001
2361,"2024-11-26 08:10:00",ORD10880610,2016,IN0482001
2362,"2024-11-26 08:11:00",ORD10089610,11748,IN0482001
2363,"2024-11-26 08:11:00",ORD12089610,779.68,IN0482001
2364,"2024-11-26 08:11:00",ORD11089610,2441.48,IN0482001
2365,"2024-11-26 08:11:00",ORD19385610,336,IN0482001
2366,"2024-11-26 08:11:00",ORD14387610,401.8,IN0482001
2367,"2024-11-26 08:12:00",ORD13089610,3024.52,IN0482001
2368,"2024-11-26 08:12:00",ORD16089610,175,IN0482001
2369,"2024-11-26 08:12:00",ORD17089610,2864.25,IN0482001
2370,"2024-11-26 08:12:00",ORD18089610,12492,IN0482001
2371,"2024-11-26 08:12:00",ORD10189610,360,IN0482001
2372,"2024-11-26 08:12:00",ORD12189610,694.79,IN0482001
2373,"2024-11-26 08:13:00",ORD13189610,131.45,IN0482001
2374,"2024-11-26 08:13:00",ORD14189610,473,IN0482001
2375,"2024-11-26 08:13:00",ORD18189610,920,IN0482001
2376,"2024-11-26 08:13:00",ORD16189610,5336,IN0482001
2377,"2024-11-26 08:13:00",ORD17189610,736,IN0482001
2378,"2024-11-26 08:14:00",ORD17981710,361.62,IN0482001
2379,"2024-11-27 07:31:00",ORD127886105,1285.44,IN20830010
2380,"2024-11-27 07:31:00",ORD153886105,12821.7,IN30830010
2381,"2024-11-28 06:05:00",ORD18588610,3423.2,IN5382001
2382,"2024-11-28 06:05:00",ORD17588610,33094.6,IN3382001
2383,"2024-11-28 06:07:00",ORD11788610,2977.28,IN4382001
2384,"2024-11-28 06:08:00",ORD18488610,20081.8,IN6382001
2385,"2024-11-28 06:12:00",ORD11980610,13925,IN2382001
2386,"2024-11-28 06:12:00",ORD15980610,27348.5,IN9382001
2387,"2024-11-28 06:13:00",ORD17081610,17100,IN1382001
2388,"2024-11-28 06:13:00",ORD10081610,22290,IN7282001
2389,"2024-12-03 04:56:00",ORD14086710-S(1),306.9,IN3683001
2390,"2024-12-03 04:57:00",ORD16086710-S(1),803.6,IN9683001
2391,"2024-12-03 04:57:00",ORD11186710-S(1),780.8,IN4683001
2392,"2024-12-03 04:57:00",ORD14384710-S(1),5496.3,IN2683001
2393,"2024-12-03 04:57:00",ORD17086710-S(1),803.6,IN0783001
2394,"2024-12-03 04:58:00",ORD15186710-S(1),8398.6,IN8683001
2395,"2024-12-03 04:58:00",ORD14186710-S(1),10407.6,IN7683001
2396,"2024-12-03 04:58:00",ORD11085610-S(1),3097.6,IN5683001
2397,"2024-12-03 04:58:00",ORD17386710-S(1),1760.45,IN6683001
2398,"2024-12-05 12:18:00",ORD19181610,3453.44,IN0582001
2399,"2024-12-05 12:18:00",ORD13281610,5736.96,IN6582001
2400,"2024-12-05 12:18:00",ORD11281610,4574.72,IN5682001
2401,"2024-12-05 12:19:00",ORD16980610,26001.25,IN7382001
2402,"2024-12-05 12:19:00",ORD19081610,7634.9,IN8382001
2403,"2024-12-05 12:19:00",ORD12281610,4894.72,IN7682001
2404,"2024-12-05 12:20:00",ORD16181610,3225.6,IN6482001
2405,"2024-12-05 12:20:00",ORD18781710,1617.92,IN9682001
2406,"2024-12-05 12:21:00",ORD18581710,1456.64,IN0682001
2407,"2024-12-05 12:22:00",ORD12681710,1513.2,IN8482001
2408,"2024-12-05 12:22:00",ORD12781710,1512.96,IN4582001
2409,"2024-12-05 12:22:00",ORD10281610,4608,IN2582001
2410,"2024-12-05 12:23:00",ORD17781710,793.6,IN7582001
2411,"2024-12-05 12:23:00",ORD15281610,4477.44,IN8582001
2412,"2024-12-05 12:24:00",ORD18681710,1393.6,IN1582001
2413,"2024-12-05 12:26:00",ORD11781710,1383.2,IN6682001
2414,"2024-12-05 12:27:00",ORD15781710,1370.2,IN8682001
2415,"2024-12-05 12:27:00",ORD19581710,1289.6,IN1682001
2416,"2024-12-05 12:27:00",ORD19781710,1118,IN0782001
2417,"2024-12-05 12:28:00",ORD13681710,1133.6,IN9482001
2418,"2024-12-05 12:28:00",ORD11881710,921.6,IN9582001
2419,"2024-12-05 12:28:00",ORD19681710,1219.4,IN3582001
2420,"2024-12-05 12:29:00",ORD11681710,582.4,IN7482001
2421,"2024-12-05 12:29:00",ORD13781710,1281.8,IN5582001
2422,"2024-12-11 05:56:00",ORD194827105,2600,IN35830010
2423,"2024-12-11 05:56:00",ORD105827105,2600,IN35830010
2424,"2024-12-11 05:57:00",ORD175827105,1950,IN35830010
2425,"2024-12-11 05:57:00",ORD185827105,1950,IN35830010
2426,"2024-12-17 12:33:00",ORD179856105,46752,IN05830010
2427,"2024-12-17 12:34:00",ORD149816105,39130,IN75830010
2428,"2024-12-18 07:36:00",ORD17489610,3444,IN4583001
2429,"2024-12-18 07:36:00",ORD16489610,1989.9,IN4583001
2430,"2024-12-18 07:36:00",ORD19489610,1869,IN4583001
2431,"2024-12-18 07:36:00",ORD18489610,2800,IN4583001
2432,"2024-12-18 07:37:00",ORD10589610,5038.2,IN4583001
2433,"2024-12-18 07:37:00",ORD11589610,3480,IN4583001
2434,"2024-12-18 07:38:00",ORD17280710,3612,IN5383001
2435,"2024-12-18 07:38:00",ORD18280710,1740,IN5383001
2436,"2024-12-18 07:38:00",ORD19280710,2007,IN5383001
2437,"2024-12-18 07:38:00",ORD10380710,1615,IN5383001
